DeployID,Ptt,Instr,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Latitude2,Longitude2,IQ,Duration,Frequency,Power
ex1,1,Mk10,DS,5,0,2,28,17,00:55:21 11-Jun-2017,NN,0,35.4871,-74.7639,26.7905,-115.4995,56,,401677602,-137
ex1,1,Mk10,DS,2,0,0,17,17,02:21:40 11-Jun-2017,MA,B,35.8913,-74.2572,32.7903,-82.6492,8,,401677602,-131
ex1,1,Mk10,DS,6,0,2,30,17,09:11:36 11-Jun-2017,SR,0,35.7978,-75.1433,44.3305,-32.5623,58,,401677529,-134
ex1,1,Mk10,DS,3,0,2,42,30,12:55:45 11-Jun-2017,MA,B,35.6549,-74.4676,24.3964,-18.7641,,,401677371,-133
ex1,1,Mk10,DS,5,0,0,33,16,13:21:56 11-Jun-2017,NN,0,35.6548,-74.7551,41.2489,-101.9457,60,,401677558,-129
ex1,1,Mk10,DS,3,0,3,17,17,13:21:16 11-Jun-2017,NK,Z,35.3772,-75.8292,45.2414,-124.3928,30,,401677254,-133
ex1,1,Mk10,DS,1,0,1,,,13:48:29 11-Jun-2017,MB,,,,,,,,401650000,-134
ex1,1,Mk10,DS,6,0,2,23,19,16:11:31 11-Jun-2017,MA,0,36.1181,-75.0770,44.0245,-114.0405,50,,401677591,-128
ex1,1,Mk10,DS,4,0,1,30,17,21:22:50 11-Jun-2017,NP,0,36.0111,-74.8713,26.4945,-118.9865,60,,401677572,-132
ex1,1,Mk10,DS,3,0,1,35,17,21:22:39 11-Jun-2017,NN,A,36.1483,-74.4410,48.0825,-14.4538,56,,401677572,-137
ex1,1,Mk10,DS,6,0,0,18,16,21:22:50 11-Jun-2017,NK,0,44.3810,-33.6618,36.0118,-74.8125,60,,401677402,-133
ex1,1,Mk10,DS,2,0,0,18,18,02:00:44 12-Jun-2017,MA,B,33.1404,-77.3735,36.1502,-69.2340,8,,401677572,-129
ex1,1,Mk10,DS,1,0,1,,,08:11:28 12-Jun-2017,NP,,,,,,,,401650000,-134
ex1,1,Mk10,DS,4,0,3,18,16,08:38:33 12-Jun-2017,SR,0,36.1503,-74.6449,46.9756,-18.5456,68,,401677549,-137
ex1,1,Mk10,DS,4,0,0,24,23,10:11:47 12-Jun-2017,SR,,,,,,,,401650000,-130
ex1,1,Mk10,DS,8,1,0,,,11:28:27 12-Jun-2017,NN,1,35.8104,-74.6831,30.1386,-48.4856,67,,401677590,-125
ex1,1,Mk10,DS,8,0,6,20,15,11:55:55 12-Jun-2017,SR,0,35.9603,-74.8541,28.0981,-113.5564,56,,401677584,-129
ex1,1,Mk10,DS,2,0,0,35,35,12:59:48 12-Jun-2017,NK,B,35.7459,-74.7562,43.2783,-112.9250,8,,401677590,-133
ex1,1,Mk10,DS,6,0,0,23,15,19:30:40 12-Jun-2017,NP,1,35.8208,-74.7205,37.7299,-65.6965,56,,401677619,-123
ex1,1,Mk10,DS,1,0,1,,,00:28:17 13-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,7,0,0,16,15,07:52:46 13-Jun-2017,NP,0,35.8361,-74.6739,30.9776,-52.4018,60,,401677631,-128
ex1,1,Mk10,DS,3,0,1,39,24,09:40:10 13-Jun-2017,SR,A,35.2933,-73.4473,39.2058,-52.4314,,,401677598,-138
ex1,1,Mk10,DS,3,0,3,39,19,09:40:10 13-Jun-2017,NP,Z,35.6963,-73.7426,41.1554,-100.8122,30,,401677520,-136
ex1,1,Mk10,DS,2,0,0,66,66,11:12:19 13-Jun-2017,NN,B,36.0106,-74.5602,27.9221,-41.7797,,,401677619,-131
ex1,1,Mk10,DS,7,0,4,20,15,12:37:02 13-Jun-2017,NK,0,35.6838,-74.0846,41.1010,-101.7117,60,,401677527,-132
ex1,1,Mk10,DS,8,0,2,22,17,13:53:13 13-Jun-2017,MA,1,35.8495,-74.6675,29.9984,-46.5740,60,,401677659,-120
ex1,1,Mk10,DS,4,0,4,38,19,22:15:33 13-Jun-2017,NK,Z,35.3305,-75.6964,39.4599,-55.8279,38,,401677531,-129
ex1,1,Mk10,DS,3,0,0,17,16,23:48:27 13-Jun-2017,NK,Z,35.6073,-74.1264,29.2289,-105.4563,38,,401677837,-127
ex1,1,Mk10,DS,6,1,0,,,00:23:22 14-Jun-2017,NN,0,35.8312,-74.8132,30.5912,-98.6516,58,,401677600,-126
ex1,1,Mk10,DS,8,2,1,,,02:11:15 14-Jun-2017,MB,,,,,,,,401650000,-128
ex1,1,Mk10,DS,2,0,1,43,43,07:39:45 14-Jun-2017,NP,B,35.6607,-75.3533,28.5984,-45.3214,,,401677666,-131
ex1,1,Mk10,DS,7,1,1,,,09:25:22 14-Jun-2017,NP,1,35.6562,-74.8539,39.6841,-94.4857,60,,401677580,-124
ex1,1,Mk10,DS,7,0,4,19,15,10:27:10 14-Jun-2017,NK,0,35.8024,-74.6087,28.8246,-41.7552,60,,401677665,-129
ex1,1,Mk10,DS,5,0,4,22,15,13:29:02 14-Jun-2017,MA,0,35.8434,-74.8132,27.8119,-37.2234,50,,401677617,-125
ex1,1,Mk10,DS,2,0,2,44,44,14:32:13 14-Jun-2017,MB,B,34.6178,-73.9291,32.4737,-62.2322,,,401677666,-131
ex1,1,Mk10,DS,5,0,1,25,14,15:08:14 14-Jun-2017,MA,Z,34.7450,-73.1464,37.6593,-87.4402,30,,401677724,-126
ex1,1,Mk10,DS,4,0,2,23,17,20:52:56 14-Jun-2017,NP,0,36.1681,-75.1164,30.4559,-101.7466,60,,401677598,-133
ex1,1,Mk10,DS,6,1,2,,,23:21:21 14-Jun-2017,NK,0,35.9536,-74.1831,32.0070,-93.8501,50,,401677688,-125
ex1,1,Mk10,DS,4,0,2,21,15,00:44:19 15-Jun-2017,SR,0,35.9765,-74.6097,44.0412,-115.0114,50,,401677688,-133
ex1,1,Mk10,DS,7,0,1,19,14,02:29:36 15-Jun-2017,MA,0,35.7855,-74.4389,32.7852,-89.4052,60,,401677706,-123
ex1,1,Mk10,DS,10,3,1,,,07:31:07 15-Jun-2017,NP,1,28.5986,-41.1593,35.8978,-74.6758,60,,401677493,-128
ex1,1,Mk10,DS,5,0,3,19,14,08:45:56 15-Jun-2017,SR,0,35.9118,-74.1983,46.2447,-21.8069,64,,401677703,-135
ex1,1,Mk10,DS,9,0,3,26,15,09:07:40 15-Jun-2017,NP,Z,35.3887,-72.8104,40.0658,-94.2074,35,,401677638,-132
ex1,1,Mk10,DS,2,0,2,37,37,10:07:40 15-Jun-2017,NK,B,35.4897,-75.1435,26.1066,-29.3733,8,,401650000,-137
ex1,1,Mk10,DS,1,0,1,,,10:28:22 15-Jun-2017,SR,,,,,,,,401650000,-139
ex1,1,Mk10,DS,7,0,4,22,15,10:54:26 15-Jun-2017,NN,0,35.8734,-74.4623,26.7363,-31.8035,56,,401677653,-130
ex1,1,Mk10,DS,5,0,1,27,17,12:38:34 15-Jun-2017,NN,B,35.7714,-71.8273,37.5929,-81.5161,8,,401677562,-131
ex1,1,Mk10,DS,6,1,4,,,00:02:32 16-Jun-2017,NN,0,35.9546,-74.4635,33.2437,-87.6874,60,,401677565,-125
ex1,1,Mk10,DS,1,0,1,,,01:21:35 16-Jun-2017,MB,,,,,,,,401650000,-132
ex1,1,Mk10,DS,6,0,2,18,14,02:17:11 16-Jun-2017,MA,Z,35.9838,-72.7591,34.5976,-80.9607,30,,401677532,-124
ex1,1,Mk10,DS,4,0,3,18,16,10:42:35 16-Jun-2017,NP,0,35.5483,-75.1444,46.7409,-131.5361,60,,401677524,-137
ex1,1,Mk10,DS,6,0,1,18,16,10:43:13 16-Jun-2017,NN,0,35.5018,-74.3853,25.2334,-26.4786,60,,401677553,-133
ex1,1,Mk10,DS,5,0,3,29,15,14:37:33 16-Jun-2017,MA,0,36.2346,-76.3140,33.7223,-62.3104,50,,401677484,-125
ex1,1,Mk10,DS,7,0,4,25,15,18:47:41 16-Jun-2017,NP,0,35.7442,-74.8078,42.4595,-43.1611,50,,401677524,-133
ex1,1,Mk10,DS,2,0,1,67,67,20:53:37 16-Jun-2017,NK,B,35.7651,-74.1643,45.8666,-22.1368,,,401677493,-135
ex1,1,Mk10,DS,3,0,3,33,16,22:10:30 16-Jun-2017,SR,A,35.2168,-75.0064,27.7209,-37.4997,,,401677506,-136
ex1,1,Mk10,DS,1,0,1,,,22:11:03 16-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,1,0,1,,,22:30:45 16-Jun-2017,NK,,,,,,,,401650000,-131
ex1,1,Mk10,DS,4,0,2,47,21,00:13:19 17-Jun-2017,NK,0,35.0902,-74.6730,26.5015,-116.5522,60,,401677760,-133
ex1,1,Mk10,DS,6,0,3,28,18,00:13:19 17-Jun-2017,MA,0,35.7799,-74.4667,46.3487,-21.5471,60,,401677591,-131
ex1,1,Mk10,DS,1,0,1,,,02:45:57 17-Jun-2017,MB,,,,,,,,401650000,-132
ex1,1,Mk10,DS,2,0,1,49,49,07:08:51 17-Jun-2017,NP,B,35.1066,-74.3860,25.8306,-30.6797,,,401677493,-139
ex1,1,Mk10,DS,1,0,1,,,13:46:38 17-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,6,0,2,27,15,14:06:54 17-Jun-2017,MA,Z,34.7067,-77.7516,29.4369,-53.0244,30,,401677795,-128
ex1,1,Mk10,DS,2,0,0,45,45,15:03:23 17-Jun-2017,MB,B,35.5012,-75.4995,36.1794,-78.6616,,,401677493,-131
ex1,1,Mk10,DS,6,0,6,46,20,18:29:44 17-Jun-2017,NP,0,35.0482,-75.0689,42.6813,-37.1215,50,,401677631,-133
ex1,1,Mk10,DS,7,0,3,20,16,20:14:20 17-Jun-2017,NP,1,35.2617,-74.9834,33.0223,-85.3532,50,,401677584,-124
ex1,1,Mk10,DS,2,0,2,16,16,21:33:48 17-Jun-2017,SR,B,35.0074,-73.9946,24.7476,-23.3465,,,401677493,-136
ex1,1,Mk10,DS,4,0,4,46,17,21:57:23 17-Jun-2017,NN,0,35.5098,-74.7157,45.4011,-28.0611,50,,401677582,-135
ex1,1,Mk10,DS,5,0,1,23,15,23:16:50 17-Jun-2017,SR,0,35.2070,-75.1196,34.2216,-70.1269,60,,401677567,-120
ex1,1,Mk10,DS,7,0,2,21,14,23:36:46 17-Jun-2017,NN,Z,35.3971,-74.2872,34.8690,-76.7324,30,,401677565,-123
ex1,1,Mk10,DS,8,0,2,23,16,01:26:22 18-Jun-2017,MA,0,35.1237,-75.8160,38.5744,-58.2150,50,,401677689,-122
ex1,1,Mk10,DS,3,0,2,72,54,03:05:54 18-Jun-2017,MA,A,35.1508,-74.2636,28.4245,-107.4796,,,401677705,-130
ex1,1,Mk10,DS,6,0,6,25,17,11:59:00 18-Jun-2017,NN,1,32.5623,-62.8240,35.2017,-74.9619,50,,401677576,-122
ex1,1,Mk10,DS,2,0,0,15,15,13:35:32 18-Jun-2017,NN,B,35.2466,-74.9817,43.2884,-108.8940,8,,401677576,-135
ex1,1,Mk10,DS,5,0,3,19,19,14:42:51 18-Jun-2017,MB,Z,35.2438,-75.5993,33.9636,-69.4040,37,,401677657,-125
ex1,1,Mk10,DS,8,0,5,22,16,21:44:03 18-Jun-2017,NK,0,34.9172,-75.0116,40.9098,-44.6044,58,,401677663,-128
ex1,1,Mk10,DS,2,0,1,58,58,21:43:46 18-Jun-2017,NP,B,35.1361,-75.4264,24.0909,-127.5543,8,,401677576,-135
ex1,1,Mk10,DS,1,0,0,,,21:45:23 18-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,7,0,5,29,15,00:24:58 19-Jun-2017,SR,0,35.0749,-75.1726,40.4352,-102.9407,50,,401677564,-124
ex1,1,Mk10,DS,4,0,2,25,18,08:27:16 19-Jun-2017,NP,2,35.1295,-74.9480,33.4696,-67.1191,60,,401677524,-121
ex1,1,Mk10,DS,2,0,1,64,64,10:08:34 19-Jun-2017,NP,B,35.0812,-75.2055,43.1754,-114.8851,8,,401677524,-136
ex1,1,Mk10,DS,3,0,2,15,15,14:23:45 19-Jun-2017,MB,A,35.1765,-74.8376,32.1208,-60.0153,8,,401677596,-124
ex1,1,Mk10,DS,8,0,6,34,16,15:09:58 19-Jun-2017,MA,1,35.1996,-74.9673,36.8006,-82.8526,58,,401677590,-116
ex1,1,Mk10,DS,4,0,3,24,18,19:48:30 19-Jun-2017,NP,,,,,,,,401650000,-123
ex1,1,Mk10,DS,1,0,1,,,21:16:41 19-Jun-2017,NK,,,,,,,,401650000,-140
ex1,1,Mk10,DS,4,0,2,25,20,23:48:38 19-Jun-2017,SR,Z,34.8911,-74.2682,37.9243,-89.2761,38,,401677626,-126
ex1,1,Mk10,DS,2,0,2,55,55,00:43:55 20-Jun-2017,NK,,,,24.1964,-128.7377,6,,401677580,-135
ex1,1,Mk10,DS,7,0,5,47,15,00:47:15 20-Jun-2017,MA,0,35.2157,-74.8477,42.1346,-39.2335,58,,401677580,-122
ex1,1,Mk10,DS,1,0,1,,,00:49:38 20-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,2,0,2,31,31,01:38:23 20-Jun-2017,MB,B,34.4206,-72.2550,35.4571,-66.3829,8,,401677580,-130
ex1,1,Mk10,DS,9,0,5,19,15,08:17:43 20-Jun-2017,NP,0,35.2351,-74.8239,32.4902,-61.7052,58,,401677550,-123
ex1,1,Mk10,DS,6,0,5,26,18,09:29:16 20-Jun-2017,SR,0,35.4358,-74.6659,41.9541,-42.2975,58,,401650000,-137
ex1,1,Mk10,DS,7,0,7,45,17,09:54:19 20-Jun-2017,NP,0,35.4430,-74.7564,42.7878,-109.4920,58,,401677597,-130
ex1,1,Mk10,DS,6,0,6,31,17,11:18:41 20-Jun-2017,NK,2,33.4369,-65.4304,35.3395,-74.6641,50,,401677589,-120
ex1,1,Mk10,DS,5,0,5,43,19,13:12:45 20-Jun-2017,NN,0,34.9869,-73.8103,40.7800,-100.9687,55,,401677765,-128
ex1,1,Mk10,DS,7,0,0,19,17,19:37:41 20-Jun-2017,NP,0,35.2871,-74.8160,36.4936,-69.0058,58,,401677654,-121
ex1,1,Mk10,DS,2,0,0,29,29,20:53:56 20-Jun-2017,NK,B,35.3330,-74.4964,45.6548,-21.3982,8,,401677581,-133
ex1,1,Mk10,DS,5,0,4,26,16,22:39:29 20-Jun-2017,NK,Z,35.3050,-75.5497,37.4644,-64.9225,38,,401677548,-132
ex1,1,Mk10,DS,7,0,4,38,16,23:04:42 20-Jun-2017,NN,0,35.4622,-74.8179,38.8580,-58.9412,58,,401677547,-129
ex1,1,Mk10,DS,9,1,3,,,00:26:24 21-Jun-2017,MA,0,35.2110,-74.6401,43.9024,-29.3702,50,,401677647,-129
ex1,1,Mk10,DS,12,3,0,,,02:07:48 21-Jun-2017,MA,0,35.3021,-74.9925,34.8611,-77.1703,,,401650000,-117
ex1,1,Mk10,DS,4,0,4,47,22,08:02:42 21-Jun-2017,NP,1,31.5498,-56.1895,35.5595,-74.6529,50,,401677602,-125
ex1,1,Mk10,DS,7,0,5,26,17,12:31:31 21-Jun-2017,NK,0,35.5986,-74.5395,41.0855,-101.1627,50,,401677692,-126
ex1,1,Mk10,DS,4,0,4,48,17,14:25:10 21-Jun-2017,MA,Z,32.7051,-62.3406,35.5385,-76.0702,30,,401677659,-123
ex1,1,Mk10,DS,5,0,3,28,15,15:19:42 21-Jun-2017,MB,0,35.3775,-74.2372,38.3260,-88.6536,50,,401677657,-127
ex1,1,Mk10,DS,5,0,3,36,16,19:30:34 21-Jun-2017,NP,0,35.6149,-74.7213,38.0028,-63.4931,60,,401677541,-129
ex1,1,Mk10,DS,5,0,1,40,18,22:49:58 21-Jun-2017,NN,1,35.7244,-74.5145,40.0708,-54.2092,50,,401677575,-132
ex1,1,Mk10,DS,10,1,1,,,22:50:35 21-Jun-2017,SR,3,32.4715,-58.7300,35.6357,-74.4505,60,,401677585,-122
ex1,1,Mk10,DS,3,0,1,72,39,23:54:06 21-Jun-2017,NK,A,35.8365,-74.6835,29.4736,-104.5281,4,,401677562,-132
ex1,1,Mk10,DS,1,0,0,,,01:02:54 22-Jun-2017,MB,,,,,,,,401650000,-132
ex1,1,Mk10,DS,4,0,1,17,15,07:52:14 22-Jun-2017,NP,0,35.7429,-74.5794,30.5940,-50.5699,68,,401677697,-125
ex1,1,Mk10,DS,4,0,0,19,16,09:59:18 22-Jun-2017,SR,Z,36.5028,-79.3442,40.4459,-57.3144,35,,401677880,-131
ex1,1,Mk10,DS,8,0,2,19,15,10:24:49 22-Jun-2017,NK,0,35.8358,-75.0214,28.6847,-41.5081,58,,401677713,-131
ex1,1,Mk10,DS,4,0,2,46,17,11:14:00 22-Jun-2017,NN,1,35.5126,-74.5364,28.2673,-40.5611,68,,401677593,-131
ex1,1,Mk10,DS,8,0,5,20,17,12:52:55 22-Jun-2017,NN,0,35.6231,-74.7828,38.4712,-88.0958,56,,401677643,-122
ex1,1,Mk10,DS,9,0,4,17,15,15:01:28 22-Jun-2017,MB,0,35.6129,-74.9412,36.1894,-77.7662,58,,401677623,-121
ex1,1,Mk10,DS,5,0,4,27,19,15:50:55 22-Jun-2017,MA,0,35.4047,-74.8436,40.5289,-101.1065,58,,401677543,-125
ex1,1,Mk10,DS,9,0,6,25,15,19:13:18 22-Jun-2017,NP,0,35.3607,-74.9473,38.8662,-57.8614,58,,401677593,-130
ex1,1,Mk10,DS,4,0,2,30,22,22:38:52 22-Jun-2017,NN,0,35.6184,-74.8650,41.3429,-48.1111,58,,401677518,-129
ex1,1,Mk10,DS,7,0,2,19,17,23:23:29 22-Jun-2017,NK,0,35.3688,-74.5382,31.6580,-92.8174,50,,401677674,-121
ex1,1,Mk10,DS,8,1,4,,,01:27:04 23-Jun-2017,MA,0,35.4442,-74.5976,38.8325,-57.8522,50,,401677586,-116
ex1,1,Mk10,DS,5,0,3,21,15,09:26:00 23-Jun-2017,NP,0,35.3959,-73.7815,39.4360,-93.7325,58,,401677476,-131
ex1,1,Mk10,DS,1,0,0,,,12:49:05 23-Jun-2017,NN,,,,,,,,401650000,-137
ex1,1,Mk10,DS,7,0,3,21,15,15:26:51 23-Jun-2017,MA,1,38.9147,-91.0453,35.6283,-74.7476,60,,401677661,-116
ex1,1,Mk10,DS,7,0,5,45,17,19:07:46 23-Jun-2017,NP,0,35.6646,-74.6568,40.3537,-52.7005,58,,401677559,-129
ex1,1,Mk10,DS,5,0,4,30,15,21:20:17 23-Jun-2017,NK,0,35.6033,-74.4140,43.6239,-33.4979,58,,401677582,-131
ex1,1,Mk10,DS,2,0,2,34,34,09:01:36 24-Jun-2017,SR,B,35.3067,-74.5382,43.7457,-30.6423,,,401677661,-136
ex1,1,Mk10,DS,2,0,1,20,20,12:26:18 24-Jun-2017,NN,B,34.1479,-72.0757,36.1595,-78.7612,,,401677661,-127
ex1,1,Mk10,DS,6,0,6,24,16,14:25:05 24-Jun-2017,MB,0,35.3071,-75.1665,31.8895,-57.7109,40,,401677527,-132
ex1,1,Mk10,DS,2,0,2,56,56,15:08:53 24-Jun-2017,MA,B,35.5126,-76.6679,36.0269,-79.3183,,,401677661,-125
ex1,1,Mk10,DS,1,0,1,,,08:31:29 25-Jun-2017,SR,,,,,,,,401650000,-136
ex1,1,Mk10,DS,6,0,5,25,17,10:05:58 25-Jun-2017,SR,Z,35.7395,-77.4370,38.6653,-61.4252,30,,401677732,-131
ex1,1,Mk10,DS,6,0,0,25,19,12:24:01 25-Jun-2017,NN,,,,,,,,401650000,-127
ex1,1,Mk10,DS,1,0,1,,,12:27:27 25-Jun-2017,NK,,,,,,,,401650000,-137
ex1,1,Mk10,DS,2,0,1,80,80,13:59:55 25-Jun-2017,NN,B,35.7297,-74.9664,44.7095,-119.0425,,,401677661,-133
ex1,1,Mk10,DS,3,0,2,27,20,15:40:22 25-Jun-2017,MB,A,35.5134,-74.7482,39.7450,-96.1547,,,401677576,-132
ex1,1,Mk10,DS,8,1,1,,,18:42:55 25-Jun-2017,NP,1,35.6590,-74.4275,42.4914,-41.9907,66,,401677574,-131
ex1,1,Mk10,DS,9,0,4,24,15,20:20:15 25-Jun-2017,NP,0,35.5840,-74.4197,32.3676,-89.8097,58,,401677619,-131
ex1,1,Mk10,DS,4,0,2,31,15,22:13:09 25-Jun-2017,NK,0,35.7390,-74.5337,39.3188,-57.1931,68,,401677546,-130
ex1,1,Mk10,DS,2,0,0,65,65,23:49:01 25-Jun-2017,NN,B,36.8734,-75.1524,34.6080,-81.1085,8,,401677574,-135
ex1,1,Mk10,DS,8,0,4,20,15,23:49:40 25-Jun-2017,NK,0,29.4127,-104.9462,35.6616,-74.4335,50,,401677676,-126
ex1,1,Mk10,DS,1,0,1,,,01:23:00 26-Jun-2017,NN,,,,,,,,401650000,-135
ex1,1,Mk10,DS,6,1,0,,,01:23:15 26-Jun-2017,MB,0,35.8274,-74.5894,40.2596,-52.8320,68,,401677528,-129
ex1,1,Mk10,DS,7,0,3,23,15,07:07:32 26-Jun-2017,NP,0,35.8585,-74.1896,26.2290,-28.7578,58,,401677568,-133
ex1,1,Mk10,DS,2,0,1,20,20,10:25:06 26-Jun-2017,NK,B,36.0719,-74.3123,28.6759,-40.6790,8,,401677629,-129
ex1,1,Mk10,DS,1,0,1,,,10:25:16 26-Jun-2017,NP,,,,,,,,401650000,-135
ex1,1,Mk10,DS,4,0,1,25,16,13:43:55 26-Jun-2017,NN,Z,35.7800,-73.8860,44.4640,-114.7568,51,,401677773,-129
ex1,1,Mk10,DS,7,0,0,21,16,23:33:49 26-Jun-2017,NN,,,,,,,,401650000,-124
ex1,1,Mk10,DS,10,0,1,21,16,23:34:18 26-Jun-2017,SR,0,35.6362,-74.9345,36.4960,-79.2431,50,,401677602,-122
ex1,1,Mk10,DS,2,0,1,20,20,01:07:55 27-Jun-2017,NN,B,35.3487,-74.9150,25.4827,-121.2727,8,,401677602,-133
ex1,1,Mk10,DS,6,0,1,28,19,03:25:41 27-Jun-2017,MA,0,35.5974,-75.0145,27.4779,-113.4074,58,,401677616,-123
ex1,1,Mk10,DS,3,0,0,19,18,10:13:08 27-Jun-2017,NP,A,35.7633,-74.7725,45.0631,-118.9863,8,,401677552,-133
ex1,1,Mk10,DS,7,0,2,19,16,10:51:52 27-Jun-2017,SR,B,35.8821,-75.3715,34.3041,-81.6060,8,,401677602,-132
ex1,1,Mk10,DS,5,0,3,33,15,11:46:18 27-Jun-2017,NK,,,,,,,,401650000,-124
ex1,1,Mk10,DS,3,0,3,95,66,13:19:55 27-Jun-2017,NK,A,35.7728,-74.3650,46.1214,-125.2324,,,401677651,-132
ex1,1,Mk10,DS,6,0,3,26,15,15:02:22 27-Jun-2017,MB,Z,35.0577,-71.5614,36.9989,-81.5548,36,,401650000,-127
ex1,1,Mk10,DS,10,0,2,30,16,15:45:51 27-Jun-2017,MA,1,35.5991,-74.6793,40.4462,-99.4231,50,,401677555,-119
ex1,1,Mk10,DS,1,0,1,,,15:11:04 30-Sep-2017,NP,,,,,,,,401650000,-121
